date,mqaid,ticker,mgmtfees,expense_ratio,bid_ask_spread_pct,create_redeem_fee,create_redeem_size,etf_implied_liquidity,fund_pct_premium,currency_hedged_indicator,derivatives_based,securities_lending,fund_incept_dt,create_redeem_process,creation_cutoff_time,settlement_cycle,rebalancing_frequency,replication_strategy,fund_port_dt,total_number_of_holdings_in_port,nav_pricing_methodology,fund_avg_dvd_yld,fund_pe_ratio,fund_pricing_source,avgvolume_6M,etf_name,duration
01/31/2020,78463X73,IPD US Equity,0.400,0.400,0.0780,1500.0000,50000.0000,5534591.0000,-0.3552,N,N,Y,07/25/2008,In-kind,16:00 EST,T+3,Quarterly,Optimized,05/24/2018,222.0000,Primary Market Close,0.9155,23.5973,State Street Bank and Trust Co,8010642.0,SPDR S&P INTL CONSUMER DISC,
01/31/2020,78463X72,IPS US Equity,0.400,0.400,0.0780,1000.0000,50000.0000,2147483647.0000,-0.3120,N,N,Y,07/25/2008,In-kind,16:00 EST,T+3,Quarterly,Optimized,05/24/2018,233.0000,Primary Market Close,1.6164,20.8975,State Street Bank and Trust Co,8010642.0,SPDR S&P INT CONSUMER STAPLE,
01/31/2020,61744Y47,CSQ US Equity,1.000,2.740,0.1340,1000.0000,50000.0000,2147483647.0000,-0.4310,N,N,Unknown,03/24/2004,Unknown,Unknown,Unknown,Unknown,Unknown,10/31/2019,233.0000,Unknown,1.8790,21.3449,NYSE Euronext,258325.125,CALAMOS STRAT TOT RETURN FD,
01/31/2020,18383M59,BSCC US Equity,0.240,0.240,0.1340,500.0000,150000.0000,2147483647.0000,-0.0489,N,N,Y,06/07/2010,In-kind,16:00 est,T+3,Monthly,Optimized,12/26/2012,1.0000,Primary Market Close,1.8790,21.3449,NYSE Arca LLC,258325.125,GUGGENHEIM BULLETSHARES 2012,
01/31/2020,68386C71,OYLD US Equity,0.190,0.190,0.0855,500.0000,50000.0000,241130754.0000,0.0148,N,N,Y,11/08/2017,In-kind/Cash,16:00 EST,T+2,Yearly,Full,01/30/2020,249.0000,Primary Market Close,3.4299,21.3360,NYSE Arca LLC,666.9453125,INVESCO RUSSELL 1000 YIELD,
01/31/2020,18383M58,BSCD US Equity,0.240,0.240,0.0855,500.0000,150000.0000,241130754.0000,-0.0822,N,N,Y,06/07/2010,In-kind,16:00 est,T+3,Monthly,Optimized,12/26/2013,249.0000,Primary Market Close,3.4299,21.3360,NYSE Arca LLC,666.9453125,GUGGENHEIM BULLETSHARES 2013,
01/31/2020,G4955M67,ISZZF US Equity,0.200,0.200,0.0855,500.0000,500000.0000,241130754.0000,-0.0822,N,N,N,06/07/2010,In-kind/Cash,16:00 DST,T+2,Yearly,Full,01/30/2020,141.0000,Primary Market Close,1.6654,26.3955,NYSE Arca LLC,666.9453125,ISHARES SUST MSCI USA SRI,
01/31/2020,06740P29,HEVY US Equity,0.850,0.850,0.3405,0.0000,50000.0000,4950840.0000,-0.4378,N,Y,N,04/20/2011,Cash,12:00 EST,T+3,Yearly,Derivative,01/30/2020,955.0000,Primary Market Close,0.5866,12.8477,NYSE Arca LLC,32108.7109375,IPATH PURE BETA INDUSTRIALS,
01/31/2020,46432F83,IXUS US Equity,0.090,0.090,0.0175,15000.0000,100000.0000,375462.0000,-0.4650,N,N,Y,10/22/2012,In-kind/Cash,16:00 est,T+2,Semi-Annually,Optimized,01/30/2020,4367.0000,Primary Market Close,3.1441,17.2809,State Street Bank and Trust Co,1040666.5,ISHARES CORE INTL STOCK ETF,
01/31/2020,46432F85,ISTB US Equity,0.080,0.060,0.0242,250.0000,100000.0000,375462.0000,0.0985,N,N,Y,10/22/2012,In-kind/Cash,16:00 EST,T+2,Monthly,Optimized,01/29/2020,4270.0000,Primary Market Close,3.1441,17.2809,State Street Bank and Trust Co,396823.1875,ISHARES CORE 1-5 YEAR USD BO,2.56499944661
01/31/2020,46432F84,IEFA US Equity,0.070,0.070,0.0156,15000.0000,200000.0000,7090852.0000,-0.6731,N,N,Y,10/22/2012,In-kind/Cash,16:00 EST,T+2,Semi-Annually,Optimized,01/30/2020,2452.0000,Primary Market Close,3.3476,17.5979,State Street Bank and Trust Co,7991783.0,ISHARES CORE MSCI EAFE ETF,
01/31/2020,46432F87,IYLD US Equity,0.250,0.600,0.1232,250.0000,50000.0000,7090852.0000,0.0000,N,N,Y,04/05/2012,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,12.0000,Primary Market Close,2.7738,38.5159,State Street Bank and Trust Co,75500.9921875,ISHARES MORNINGSTAR MULTI-AS,
01/31/2020,06740P28,GRWN US Equity,0.850,0.850,0.3405,0.0000,50000.0000,4950840.0000,-0.2145,N,Y,N,04/20/2011,Cash,12:00 EST,T+3,Yearly,Derivative,01/30/2020,955.0000,Primary Market Close,0.5866,12.8477,NYSE Arca LLC,32108.7109375,IPATH PURE BETA SOFTS,
01/31/2020,18385P70,GTO US Equity,0.500,0.510,0.2232,500.0000,50000.0000,7090852.0000,0.1043,N,N,N,02/10/2016,Cash,16:00 est,T+2,Other,Not Applicable,01/30/2020,299.0000,Primary Market Close,2.7738,38.5159,Bank of New York Mellon/The,36185.0625,INVESCO TOTAL RETURN BOND ET,
01/31/2020,78463X77,DWX US Equity,0.450,0.450,0.0769,2000.0000,50000.0000,4225239.0000,-0.4595,N,N,Y,02/19/2008,In-kind,16:00 EST,T+2,Semi-Annually,Full,01/31/2020,119.0000,Primary Market Close,4.3639,14.9374,State Street Bank and Trust Co,72316.734375,SPDR S&P INTER DVD ETF,
01/31/2020,78463X76,MDD US Equity,0.450,0.450,0.0769,4000.0000,200000.0000,4225239.0000,-0.4173,N,N,Y,05/14/2008,In-kind,16:00 EST,T+3,Quarterly,Optimized,12/31/2019,739.0000,Primary Market Close,1.8167,24.3670,NYSE Arca LLC,3358.8671875,SPDR S&P INTERNATIONAL MID,
01/31/2020,46428918,EUFN US Equity,0.480,0.480,0.0564,1700.0000,50000.0000,30958061.0000,-0.1615,N,N,Y,02/03/2010,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,82.0000,Primary Market Close,5.0863,11.0056,State Street Bank and Trust Co,1023130.625,ISHARES MSCI EUROPE FINANCIA,
01/31/2020,46428919,EMMT US Equity,0.750,0.670,0.0564,1200.0000,50000.0000,30958061.0000,0.1348,N,N,Y,01/22/2010,In-kind,16:00 est,T+3,Quarterly,Full,01/30/2020,1.0000,Primary Market Close,1.4484,11.0056,Nasdaq Stock Market LLC/The,1023130.625,ISHARES MSCI EMERGING MARKET,
01/31/2020,78463X75,EWX US Equity,0.650,0.650,0.2340,5000.0000,100000.0000,3782.0000,-1.2318,N,N,Y,05/16/2008,In-kind,17:30 EST T-1,T+2,Quarterly,Optimized,01/30/2020,1854.0000,Primary Market Close,3.4322,22.1761,State Street Bank and Trust Co,94424.7109375,SPDR S&P EMERGING MKTS SMALL,
01/31/2020,37954Y69,EFAS US Equity,0.550,0.550,0.3525,0.0000,50000.0000,2474026.0000,-0.5434,N,N,N,11/14/2016,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,54.0000,Primary Market Close,8.0191,13.3166,State Street Bank and Trust Co,19905.0546875,GLOBAL X MSCI SUPERDIVIDEND,
01/31/2020,41653L60,HSRT US Equity,0.290,0.290,0.2007,100.0000,50000.0000,4683288.0000,0.1157,N,N,Y,05/31/2018,In-kind/Cash,13:00 EST,T+2,Unknown,Not Applicable,01/30/2020,487.0000,Primary Market Close,1.0946,26.1025,NYSE Arca LLC,9841.8984375,HARTFORD SHORT DURATION ETF,
01/31/2020,37954Y67,PAVE US Equity,0.470,0.470,0.2492,400.0000,50000.0000,8847854.0000,0.2938,N,N,Y,03/08/2017,In-kind/Cash,16:00 EST,T+2,Yearly,Full,01/30/2020,92.0000,Primary Market Close,1.2585,27.8921,State Street Bank and Trust Co,43181.7890625,GLOBAL X US INFRASTRUCTURE,
01/31/2020,46428913,EWZS US Equity,0.630,0.590,0.1986,3200.0000,50000.0000,4159250.0000,0.3882,N,N,Y,09/29/2010,In-kind/Cash,16:00 est,T+2,Quarterly,Optimized,01/30/2020,78.0000,Primary Market Close,2.0888,23.8742,State Street Bank and Trust Co,115132.898438,ISHARES MSCI BRAZIL SMALL-CA,
01/31/2020,37954Y65,PFFD US Equity,0.230,0.230,0.1380,0.0000,50000.0000,1307386.0000,0.2360,N,N,N,09/13/2017,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,275.0000,Primary Market Close,2.0888,9.6326,State Street Bank and Trust Co,222498.203125,GLOBAL X US PREFERRED ETF,
01/31/2020,68386C74,REDV US Equity,0.460,0.460,0.3621,3800.0000,50000.0000,659330.0000,-0.6589,N,N,Y,08/09/2018,In-kind,16:00 EST T-1,T+2,Quarterly,Full,01/30/2020,101.0000,Primary Market Close,8.0279,11.8265,NYSE Arca LLC,459.78125,INVESCO EMERGING MARKETS ULT,
01/31/2020,37954Y63,AIQ US Equity,0.680,0.680,0.4636,0.0000,50000.0000,33838996.0000,-0.2018,N,N,Y,05/15/2018,In-kind/Cash,16:00 EST,T+2,Yearly,Full,01/30/2020,86.0000,Primary Market Close,1.0429,40.9761,State Street Bank and Trust Co,12992.78125,Global X Future Analytics TE,
01/31/2020,37954Y62,DRIV US Equity,0.680,0.680,0.4500,0.0000,50000.0000,5759764.0000,-0.1533,N,N,Y,04/17/2018,In-kind/Cash,16:00 EST,T+2,Semi-Annually,Full,01/30/2020,75.0000,Primary Market Close,2.4424,26.5266,State Street Bank and Trust Co,15492.84375,GLOBAL X AUTONOMOUS&ELEC-ETF,
01/31/2020,59025F28,BYG US Equity,0,0,0.3980,500.0000,100000.0000,32646552.0000,0.1553,N,N,Unknown,09/20/2006,Unknown,Unknown,Unknown,Unknown,Unknown,04/05/2018,1.0000,Unknown,4.3954,8.5870,Nasdaq Stock Market LLC/The,216.1796875,POWERSHARES FTSE RAFI TELECO,
01/31/2020,46435U25,IBMO US Equity,0.180,0.180,0.2089,300.0000,50000.0000,5759764.0000,0.0946,N,N,Y,04/04/2019,In-kind/Cash,16:00 EST,T+2,Monthly,Optimized,01/30/2020,270.0000,Primary Market Close,2.4424,26.5266,SEI Investments Global Funds S,7973.2734375,ISHARES IBONDS DEC 2026 TERM,
01/31/2020,46428867,SHV US Equity,0.150,0.150,0.0090,250.0000,100000.0000,546301.0000,0.0452,N,N,Y,01/11/2007,In-kind,16:00 est,T+2,Monthly,Optimized,01/30/2020,51.0000,Primary Market Close,2.2123,22.1955,State Street Bank and Trust Co,1974318.0,ISHARES SHORT TREASURY BOND,0.383361147741
01/31/2020,18383M56,BSCF US Equity,0.240,0.250,0.2089,500.0000,150000.0000,5759764.0000,-0.0450,N,N,Y,06/07/2010,In-kind,16:00 est,T+3,Monthly,Optimized,12/22/2015,1.0000,Primary Market Close,2.4424,26.5266,NYSE Arca LLC,7973.2734375,GUGGENHEIM BULLETSHARES 2015,
01/31/2020,18385P80,OVLC US Equity,0.300,0.300,0.0762,500.0000,50000.0000,16848810.0000,-0.0526,N,N,Y,05/10/2016,In-kind,16:00 est,T+2,Quarterly,Full,02/21/2019,109.0000,Primary Market Close,2.5025,11.9820,Bank of New York Mellon/The,487888.625,INVESCO U.S. LARGE CAP OPTIM,
01/31/2020,06747D80,GBUG US Equity,0.000,0.000,0.0937,250.0000,5000.0000,4950840.0000,-0.4522,N,N,Y,10/08/2019,Cash,12:00 EST,T+2,Unknown,Derivative,01/30/2020,4.0000,Primary Market Close,0.5866,12.8477,Brown Brothers Harriman & Co,64196.5078125,IPATH GOLD ETN,
01/31/2020,G9828Q22,ISZXF US Equity,0.000,0.070,3.3075,0.0000,20000.0000,30047333.0000,-0.1499,N,N,Y,05/08/2008,Unknown,Unknown,Unknown,Monthly,Full,01/30/2020,87.0000,Primary Market Close,1.3210,29.4487,NYSE Arca LLC,2203.203125,ISHARES USD TREASURY 3-7YR,
01/31/2020,46577T10,ISARF US Equity,0.300,0.330,0.0592,0.0000,100000.0000,5759764.0000,-0.4027,N,N,Y,11/25/2008,In-kind,16:00 EST,T+3,Daily,Optimized,01/30/2020,1312.0000,Primary Market Close,2.4424,26.5266,OTC,3.203125,ISHARES CORE CANADIANUNIVERS,
01/31/2020,18383M51,BSCK US Equity,0.100,0.100,0.0483,500.0000,150000.0000,5759764.0000,0.0101,N,N,Y,03/29/2012,In-kind,16:00 EST,T+2,Monthly,Optimized,01/30/2020,311.0000,Primary Market Close,2.4424,26.5266,Bank of New York Mellon/The,349359.90625,INVESCO BULLETSHARES 2020 CO,0.38615353824
01/31/2020,25459Y40,TYBS US Equity,0.350,0.450,0.0701,250.0000,50000.0000,10640332.0000,0.0189,N,Y,N,03/23/2011,Cash,16:00 EST,T+2,Daily,Derivative,02/03/2020,1.0000,Primary Market Close,2.9880,14.5142,Bank of New York Mellon/The,1696.2109375,DRX DLY 20+ YR TREAS BEAR 1X,
01/31/2020,25459Y41,JPNL US Equity,0.750,0.950,0.2242,250.0000,50000.0000,10640332.0000,-0.0656,N,Y,Y,06/26/2013,Cash,16:00 EST,T+2,Daily,Derivative,02/03/2020,3.0000,Primary Market Close,1.5436,15.4053,Bank of New York Mellon/The,4436.46875,DIREXION DLY JAPAN BULL 3X,
01/31/2020,25154H48,DEENF US Equity,0.750,0.750,88.6003,0.0000,5000.0000,10640332.0000,-0.0656,N,Y,N,04/28/2008,Cash,16:00 EST,T+3,Not Applicable,Derivative,02/03/2020,3.0000,Primary Market Close,1.5436,15.4053,NYSE Arca LLC,4436.46875,DB COMMODITY DOUBLE SHORT,
01/31/2020,25154H45,DPU US Equity,0.750,0.750,88.6003,0.0000,5000.0000,10640332.0000,-0.0656,N,Y,N,04/28/2008,Cash,16:00 EST,T+3,Not Applicable,Derivative,02/03/2020,3.0000,Primary Market Close,1.5436,15.4053,NYSE Arca LLC,4436.46875,DB COMMODITY LONG ETN,
01/31/2020,25154H47,DYYXF US Equity,0.750,0.750,88.6003,0.0000,5000.0000,10640332.0000,-0.0656,N,Y,N,04/28/2008,Cash,16:00 EST,T+3,Not Applicable,Derivative,02/03/2020,3.0000,Primary Market Close,1.5436,15.4053,NYSE Arca LLC,400.7265625,DB COMMODITY DOUBLE LONG,
01/31/2020,25154H46,DDPXF US Equity,0.750,0.750,88.6003,0.0000,5000.0000,10640332.0000,-0.0656,N,Y,N,04/28/2008,Cash,16:00 EST,T+3,Not Applicable,Derivative,02/03/2020,3.0000,Primary Market Close,1.5436,15.4053,NYSE Arca LLC,6.3671875,DB COMMODITY SHORT ETN,
01/31/2020,06740P23,DCNG US Equity,0.850,0.850,0.5739,0.0000,50000.0000,2224977.0000,-0.3568,N,Y,N,04/20/2011,Cash,10:15 EST,T+3,Yearly,Derivative,01/30/2020,78.0000,Primary Market Close,0.5865,70.4962,NYSE Arca LLC,927.1328125,IPATH SEASONAL NATURAL GAS,
01/31/2020,90267L40,SDYL US Equity,0.300,0.300,0.8139,0.0000,10000.0000,3266902.0000,-0.1639,N,N,N,05/22/2012,Cash,12:00 EST,T+3,Not Applicable,Derivative,01/30/2020,102.0000,Primary Market Close,2.5942,18.1338,NYSE Arca LLC,2037.5625,ETRACS 2X S&P DVD ETN,
01/31/2020,84858T20,FFIU US Equity,0.250,0.500,0.6613,0.0000,50000.0000,3266902.0000,0.0705,N,N,N,08/21/2017,Unknown,Unknown,T+3,Not Applicable,Not Applicable,01/31/2020,139.0000,Unknown,2.5942,3.5094,NYSE Arca LLC,5035.484375,UVA UNCONSTRAINED MEDIUM-TER,
01/31/2020,26923A10,PALL US Equity,0.600,0.600,0.4458,500.0000,25000.0000,5679461.0000,0.0136,N,N,N,01/08/2010,In-kind,16:00 EST,T+3,Not Applicable,Full,10/03/2013,4.0000,Primary Market Close,1.5561,62.0819,Bank of New York Mellon/The,37242.140625,ABERDEEN STANDARD PHYSICAL P,
01/31/2020,57060U18,BBH US Equity,0.350,0.350,0.0986,250.0000,50000.0000,1382390.0000,-0.0035,N,N,Y,12/21/2011,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,24.0000,Fair Value,0.7283,93.4759,Bank of New York Mellon/The,14601.3046875,VANECK BIOTECH ETF,
01/31/2020,57060U19,OIH US Equity,0.000,0.350,0.0905,300.0000,50000.0000,4270887.0000,-0.0481,N,N,Y,12/21/2011,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,24.0000,Fair Value,2.8416,93.4759,Bank of New York Mellon/The,10184611.0,VANECK OIL SERVICES,
01/31/2020,36227330,FRLG US Equity,0,0,0.4413,300.0000,50000.0000,4270887.0000,-0.0409,N,N,N,04/03/2018,Cash,Unknown,T+2,Daily,Unknown,01/30/2020,24.0000,Primary Market Close,2.8416,93.4759,Bank of New York Mellon/The,58698.1484375,LARGE CAP GROWTH INDEX-LINKE,
01/31/2020,46434G50,HEEM US Equity,0.780,0.670,0.2279,500.0000,50000.0000,28368096.0000,-0.0395,Y,N,Y,09/25/2014,In-kind/Cash,Unknown,T+2,Monthly,Full,01/30/2020,3.0000,Primary Market Close,2.6721,15.7844,State Street Bank and Trust Co,42718.125,ISHARES CRNCY HEDGD MSCI EM,
01/31/2020,73937B56,XRLV US Equity,0.250,0.250,0.1287,500.0000,50000.0000,24935709.0000,-0.0076,N,N,N,04/09/2015,In-kind/Cash,16:00 EST,T+2,Quarterly,Full,01/30/2020,101.0000,Primary Market Close,2.0136,20.5855,Bank of New York Mellon/The,19754.90625,INVESCO S&P 500 EX-RATE SENS,
01/31/2020,57060U10,GDX US Equity,0.000,0.530,0.0347,500.0000,50000.0000,5735537.0000,-0.0298,N,N,Unknown,05/22/2006,In-kind/Cash,16:00 EST,T+2,Quarterly,Full,01/30/2020,50.0000,Fair Value,1.2183,90.4532,Bank of New York Mellon/The,58340752.0,VANECK GOLD MINERS,
01/31/2020,57060U13,MOAT US Equity,0.450,0.480,0.0319,250.0000,50000.0000,2849074.0000,0.0203,N,N,Unknown,04/25/2012,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,48.0000,Primary Market Close,2.0289,25.5186,Bank of New York Mellon/The,339659.84375,VANECK MORNINGSTAR WIDE MOAT,
01/31/2020,02072L60,FRDM US Equity,0.490,0.490,0.9082,1750.0000,50000.0000,397395.0000,-0.1951,N,N,N,05/23/2019,In-kind,16:30 EST,T+2,Yearly,Full,01/30/2020,101.0000,Primary Market Close,2.7796,18.0425,Bank of New York Mellon/The,3862.3984375,FREEDOM 100 EMEGING MRKT ETF,
01/31/2020,57060U16,IDXJ US Equity,0.500,0.610,0.9082,1000.0000,50000.0000,397395.0000,-0.2144,N,N,Y,03/21/2012,In-kind/Cash,16:00 EST,T+3,Quarterly,Full,01/30/2020,1.0000,Fair Value,2.7796,18.0425,NYSE Arca LLC,3862.3984375,VANECK VECTORS INDONESIA SMA,
01/31/2020,57060U17,RKH US Equity,0.350,0.350,0.9082,500.0000,50000.0000,397395.0000,0.0200,N,N,Y,12/21/2011,In-kind,16:00 EST,T+3,Quarterly,Full,12/15/2014,25.0000,Fair Value,2.8074,11.7739,NYSE Arca LLC,3862.3984375,MARKET VECTORS BANK AND BROK,
01/31/2020,G9721Z72,WDSSF US Equity,0.330,0.330,0.6782,250.0000,65000.0000,22090580.0000,-1.5232,N,N,N,08/25/2010,In-kind/Cash,16:30 DST,T+2,Yearly,Full,01/30/2020,299.0000,Primary Market Close,2.4031,20.6264,Bank of New York Mellon/The,42844.4921875,WISDOMTREE US QLY DIV GRWTH,
01/31/2020,52468L20,EDBI US Equity,0.500,0.500,0.0702,10000.0000,250000.0000,2147483647.0000,-2.6136,N,N,N,12/28/2015,In-kind/Cash,17:00 EST T-1,T+3,Quarterly,Optimized,03/21/2019,16.0000,Fair Value,2.6768,121.3164,State Street Bank and Trust Co,48017.2265625,LEGG MASON E.M. DIV CORE ETF,
01/31/2020,26923J50,BCI US Equity,0.250,0.250,0.1623,250.0000,50000.0000,2224977.0000,0.0186,N,Y,N,03/27/2017,Cash,15:30 EST,T+1,Yearly,Full,01/31/2020,11.0000,Primary Market Close,0.1982,70.4962,XShares ETFs/USA,32501.15625,ABERDEEN STANDARD BLOOMBERG,
01/31/2020,06740H64,BXDC US Equity,0,0,0.1206,0.0000,25000.0000,30047333.0000,-0.5000,N,Y,N,11/17/2009,Cash,11:15 EST,T+3,Not Applicable,Derivative,01/30/2020,131.0000,Primary Market Close,1.3210,29.4487,NYSE Arca LLC,5929.3359375,BARCLAYS ETN+SHORT C S&P 500,
01/31/2020,QQEW,QQEW US Equity,0.400,0.600,0.0570,500.0000,50000.0000,22187614.0000,0.0275,N,N,Y,04/25/2006,In-kind,16:00 EST,T+3,Quarterly,Full,01/31/2020,103.0000,Primary Market Close,1.0039,32.9920,Bank of New York Mellon/The,74485.953125,FIRST TRUST NASDQ 100 EQ WEI,
01/31/2020,18383M86,LVL US Equity,0.500,0.640,0.4929,1500.0000,80000.0000,6832676.0000,-0.6115,N,N,Y,06/25/2007,In-kind,16:00 EST,T+2,Semi-Annually,Full,01/30/2020,104.0000,Primary Market Close,4.0574,15.2859,Bank of New York Mellon/The,7718.203125,INVESCO S&P GLOBAL DIVIDEND,
01/31/2020,18383M87,DEF US Equity,0.500,0.590,0.3613,500.0000,50000.0000,23098767.0000,0.2024,N,N,Y,12/15/2006,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,100.0000,Primary Market Close,1.8753,24.8013,Bank of New York Mellon/The,22009.7578125,INVESCO DEFENSIVE EQUITY ETF,
01/31/2020,18383M84,BMV US Equity,0.000,0.600,0.3613,500.0000,50000.0000,23098767.0000,-0.5597,N,N,Unknown,04/03/2007,Unknown,Unknown,Unknown,Unknown,Unknown,02/19/2008,100.0000,Unknown,2.1505,16.0288,Bank of New York Mellon/The,22009.7578125,CLAYMORE/BIR LEADERS MID-CAP,
01/31/2020,18383M85,BST US Equity,0.800,0.890,0.2279,500.0000,50000.0000,23098767.0000,1.7399,N,N,Unknown,10/28/2014,Unknown,Unknown,Unknown,Unknown,Unknown,09/30/2019,100.0000,Unknown,0.2773,76.4657,NYSE Euronext,76046.5078125,BLACKROCK SCIENCE & TECH TR,
01/31/2020,23305128,SHYL US Equity,0.200,0.200,0.2239,500.0000,50000.0000,23098767.0000,-0.1616,N,N,Y,01/10/2018,In-kind,15:00 EST,T+2,Monthly,Optimized,02/02/2020,369.0000,Primary Market Close,0.2773,76.4657,NYSE Euronext,1894.828125,XTRACKERS SHRT DUR HIGH YIEL,1.75199096
01/31/2020,18383M83,BES US Equity,0.000,0.600,0.2239,500.0000,50000.0000,23098767.0000,0.7003,N,N,Unknown,04/03/2007,Unknown,Unknown,Unknown,Unknown,Unknown,02/02/2020,369.0000,Unknown,1.7061,20.1255,NYSE Euronext,1894.828125,CLAYMORE/BIR LEADERS SMALL-C,
01/31/2020,18383M80,GRN US Equity,0.750,0.750,0.6674,500.0000,5000.0000,23098767.0000,-0.0395,N,N,Y,09/10/2019,Cash,10:15 EST,T+2,Unknown,Derivative,02/02/2020,369.0000,Primary Market Close,1.7061,20.1255,NYSE Euronext,1894.828125,IPATH SERIES B CARBON ETN,
01/31/2020,18383M81,XGC US Equity,0.450,0.450,0.6674,500.0000,50000.0000,23098767.0000,-2.4079,N,N,Y,04/03/2007,In-kind,16:00 est,T+3,Quarterly,Full,03/26/2012,72.0000,Primary Market Close,3.0075,95.6798,NYSE Arca LLC,1894.828125,GUGGENHEIM INTERNATIONAL SMA,
01/31/2020,23305124,QARP US Equity,0.190,0.190,0.2329,1250.0000,50000.0000,166840439.0000,-0.1121,N,N,Y,04/05/2018,In-kind,16:00 EST,T+2,Yearly,Full,01/30/2020,355.0000,Primary Market Close,1.9373,20.9762,NYSE Arca LLC,7970.0078125,DBX ETF TRUST - XTRACKERS RU,
01/31/2020,23305125,HYUP US Equity,0.350,0.200,0.1299,500.0000,50000.0000,166840439.0000,-0.2153,N,N,Y,01/11/2018,In-kind,15:00 EST,T+2,Monthly,Optimized,02/02/2020,506.0000,Primary Market Close,1.9373,20.9762,NYSE Arca LLC,1293.6640625,XTRS HI BETA HI YIELD ETF,3.23354369531
01/31/2020,23305126,HYDW US Equity,0.250,0.200,0.1020,500.0000,50000.0000,166840439.0000,-0.1622,N,N,Y,01/11/2018,In-kind,15:00 EST,T+2,Unknown,Optimized,02/02/2020,488.0000,Primary Market Close,1.9373,20.9762,NYSE Arca LLC,4272.3984375,XTRS LOW BETA HI YIELD ETF,2.15359556958
01/31/2020,46428663,EIS US Equity,0.590,0.590,0.5313,3300.0000,50000.0000,50978.0000,-0.7947,N,N,Y,03/28/2008,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,75.0000,Primary Market Close,1.6266,24.8345,State Street Bank and Trust Co,14068.4140625,ISHARES MSCI ISRAEL ETF,
01/31/2020,23305120,DBEF US Equity,0.350,0.350,0.0300,4650.0000,200000.0000,79212215.0000,-0.8670,Y,N,Y,06/09/2011,In-kind,17:00 EST,T+2,Monthly,Full,01/30/2020,946.0000,Primary Market Close,3.3225,17.3871,Bank of New York Mellon/The,819905.625,XTRACKERS MSCI EAFE HEDGED E,
01/31/2020,23305121,EASG US Equity,0.140,0.140,0.2597,2000.0000,50000.0000,61411936.0000,-0.3288,N,N,Y,09/06/2018,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,441.0000,Primary Market Close,3.2746,17.6786,Bank of New York Mellon/The,1404.7265625,XTRACKERS MSCI EAFE ESG LDRS,
01/31/2020,46428666,EPP US Equity,0.480,0.480,0.0263,6000.0000,300000.0000,7222112.0000,-1.4938,N,N,Y,10/26/2001,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,147.0000,Primary Market Close,4.7990,14.3417,State Street Bank and Trust Co,517501.375,ISHARES MSCI PACIFIC EX JAPA,
01/31/2020,42226E70,HHG US Equity,0.000,0.750,0.1623,250.0000,100000.0000,2224977.0000,-2.2596,N,Y,Unknown,04/09/2007,Unknown,Unknown,Unknown,Unknown,Unknown,09/11/2008,11.0000,Unknown,0.3491,70.4962,XShares ETFs/USA,32501.15625,HEALTHSHARES INFECTIOUS DISE,
01/31/2020,88166A70,TAGS US Equity,0.000,0.190,1.4053,250.0000,12500.0000,16693065.0000,-0.4433,N,Y,N,03/28/2012,In-kind/Cash,12:00 pm,T+2,Daily,Derivative,01/31/2020,4.0000,Primary Market Close,1.3753,33.6919,US Bancorp Fund Services LLC,201.375,TEUCRIUM AGRICULTURAL FUND,
01/31/2020,86330E84,SPMD US Equity,0.050,0.050,0.0760,500.0000,50000.0000,34516018.0000,-0.0605,N,N,Y,11/15/2005,In-kind,16:00 EST,T+2,Yearly,Optimized,01/31/2020,404.0000,Primary Market Close,1.7861,28.1849,State Street Bank and Trust Co,278779.4375,SPDR PORTFOLIO S&P 400 MID C,
01/31/2020,06740D83,RODI US Equity,0.450,0.450,1.8263,0.0000,25000.0000,16693065.0000,-0.0351,N,N,Unknown,09/11/2014,Cash,12:00 EST,T+3,Unknown,Full,01/30/2020,71.0000,Fair Value,1.1706,28.3147,NYSE Arca LLC,579.0703125,BARCLAYS RETURN ON DISABILIT,
01/31/2020,ISHOF,ISHOF US Equity,0.000,0,1.8263,0.0000,100000.0000,16693065.0000,-0.0351,N,N,Y,09/11/2014,Unknown,Unknown,T+2,Quarterly,Full,01/30/2020,600.0000,Primary Market Close,1.6865,38.0121,NYSE Arca LLC,1513.484375,ISHARES S&P SMALL CAP 600,
01/31/2020,72201R88,ZROZ US Equity,0.150,0.150,0.3554,500.0000,50000.0000,16693065.0000,0.0348,N,N,Y,11/04/2009,In-kind/Cash,15:00 EST,T+3,Quarterly,Full,01/30/2020,20.0000,Primary Market Close,1.6865,38.0121,State Street Bank and Trust Co,43551.1015625,PIMCO 25+ YR ZERO CPN US TIF,27.0768032134
